word1,word2,label
automoviles,hyperborean,0
ores,fours,1
nest,inhaler,0
mcgue,qu,1
typecasting,colorado,0
tibetan,baeten,1
recorded,cantor,0
moyle,manipulate,0
findley,sam,0
widhalm,sideshow,0
adenosine,clouthier,0
bryon,bryen,1
torell,ehle,1
larue,lemieux,1
kruk,yuk,1
charleston,teak,0
tallyho,krowe,1
elyria,newcombe,0
dermatology,chocolatology,1
bear's,tears,1
scoot,cappuccio,0
trite,tonite,1
we'll,lil,1
beezley,spelled,0
deal,biel,1
sixteen's,delpino,0
dogle,generate,0
franchik,corsiglia,0
carlini,andreini,1
mets',letz,1
number,bannon,0
ingman,pollster,0
hostetter,burgling,0
condensed,dispensed,1
unconfined,refined,1
obyrne,airwing,0
drouin,charline,1
schor,antiwar,1
garvey,lofton,0
moscowitz,konicki,0
colorization,cogitation,1
o'hara,silvera,1
chiang,hang,1
gallway,wellcome,0
comito,fedeccredito,1
purdue,u,1
election,osmena,0
beiler,jagiello,0
cognition,intermission,1
bastogne,bown,1
zachry,frager,0
irritation,origination,1
pamella,centrella,1
diced,magazine,0
citisteel,lucke,0
andis,whirlpools,0
romelle,sanmiguel,1
grecko,breco,1
revell,verrell,1
stagliano,strutton,0
roasting,krudman,0
berries,terese,1
ether,lcs,0
fluoridation,vacation,1
wholeness,gurit,0
westar,arts,0
clark,larke,1
zillionaire,nang,0
protrude,stewed,1
coughlan,cervera,0
yount,mccurdy,0
mactan,maryanne,1
hyphenates,cose,0
ford's,lord's,1
diversification,dramatization,1
acclamation,vindication,1
sabatka,nancy's,0
caper,factitious,0
dossier,pinochet,1
rancidity,chivalry,0
bessinger,mbeki,0
kvale,paille,1
rears,sears',1
fertilization,misinterpretation,1
krenz,fsi,0
robarge,verbally,0
lockrem,heironimus,0
pshew,deux,1
humerous,skier,0
singles,congeal,0
recommends,tassi,0
raging,lefty,0
rickers,enamel,0
scare,sehr,1
lobell,programmable,0
beagan,mahn,1
reforestation,exacerbation,1
yards,bluebottle,0
rohl,roehl,1
seawolf's,orser,0
medora,chisel,0
ari,cagliari,1
taft's,craft's,1
pullin,tobe,0
frail,sidewalk,0
kiely,upgrade,0
kasich's,galvin,0
idealistic,reels,0
schwantes,liam's,0
mandel,handle,1
patted,childe,0
brandenstein,deliverers,0
doling,paroling,1
sherrie,ruggeri,1
dripping,chester,0
thein,bryne,1
doe,lienau,1
schiele,peil,1
proud,mcburney,0
faye,san-jose,1
sterilizations,magliano,0
twain,maclean,1
liege,stirling's,0
obara,kashiwahara,1
gushed,lexiphonic,0
dobrowski,mankowski,1
ritzert,valuables,0
kruzel,fyock,0
optimize,dinehart,0
gugliotta,nicknames,0
tschopp,topp,1
wollen,vinson,0
czar,lamarr,1
objectives,lotion's,0
elmwood,dunford,0
sara's,zietz,0
baboon's,platoons,1
anneal,chmiel,1
edizione,buffone,1
rollet,minuet,1
villamil,bleil,1
colangelo,postman,0
urbanite,slated,0
yerman,credited,0
schnelle,nevel,1
motzko,reluctant,0
upriver,mustangs,0
mccoy,riggs,0
wearied,multimarket,0
plotted,abbett,0
fe's,weighs,1
gain,ducks,0
cerulli,uli,1
estimation,correlation,1
rall,mol,1
subhlok,flashier,0
prefabrication,examination,1
rosener,weathering,0
conics,reever,0
clawson,coveralls,0
kohli,rolly,1
mcadoo,roeland,0
bournewood,suburbia,0
yoe,eaux,1
hixson,branislov,0
tavares,urgent,0
cabernet,repay,1
huse,tewes,1
proliferation,excommunication,1
lesniewski,sulewski,1
seay,crochet,1
megan's,bacigalupi,0
boudoir,detzel,0
ditton,fitton,1
bell,dell,1
ration,amortization,1
contests,deskjet,0
yother,futher,1
taub,gottschall,0
imitable,monarchists,0
swindall,spindle,1
championship,conant,0
ema,deniston,0
horatian,tyburski,0
infatuated,we'll,0
brigante,amante,1
campopiano,justiniano,1
commendation,manipulation,1
ferre,werre,1
knipple,psyche,0
frock,doc,1
whelan,kidde,0
slag,sarrazin,0
altomare,latitude,0
sonatas,fipps,0
precipitous,niven,0
ballou,herscu,1
loppers,alfin,0
vignette,faucette,1
joanne,manne,1
sosnowski,krukowski,1
aristocratic,swish,0
mogel,union,0
youtz,koerber,0
perfecta,caldera,0
fane,rain,1
thelen,felon,1
nussle,renfrow,0
throw,bordeaux,1
outstripped,shipped,1
scioli,petricioli,1
roe,tso,1
gladstones,news',0
dramatizations,insinuations,1
giebel,schiebel,1
resplendent,superintendent,1
charlayne,rockne,0
receipt,chivalry,0
allegations,hesitations,1
admiration,prognostication,1
cantrelle,cosell,1
bechtel,maybelle,1
bias,halftones,0
observation,cohabitation,1
kupor,youssef,0
hearkens,aviator,0
goette,let,1
nondirect,bohn,0
d'escoto,desoto,1
tornadoes,hotze,0
nesci,pressey,1
emina,angelina,1
cragle,coipa,0
bullfighter,bilow,0
extirpating,wrestler,0
pastiches,kaypro,0
tharpe,jiffy,0
winwood,baughn,0
alco's,essay,0
unpainted,feuer,0
knoch,roundtree,0
procreate,dostoevsky,0
johnston's,chesterson,0
instrumentality,debris,0
sizing,revising,1
notification,sterilization,1
seid,serpas,0
mystic,walleye,0
trapeze,flees,1
drownings,bedpans,0
montini,tedesco's,0
germantown,reddy,0
madera,mangueira,1
magnification,representation,1
wedgwood,tully,0
overall,birthrights,0
smother,suther,1
wallop,mojica,0
phipps,chipps,1
campfire,izansky,0
catalogers,centralize,0
chateau,aux,1
napoleonic,jha,0
osceola,nolla,1
peakes,leeks,1
sakowski,glodowski,1
purvey,khe,1
restage,enrage,1
eschmann,stalemated,0
fraud,laud,1
clow,trintex,0
robby's,klarich,0
healthtrust,glassman,0
emilia,include,0
melear,besse,0
mano,suriano,1
vacillation,liberalization,1
exploration,hybridization,1
viglund's,rorabaugh,0
hilltops,droessler,0
tavano,miano,1
brisco,crisco,1
zalar,meyerhoff,0
ohlsen,steinbergen,0
crane,terrain,1
tomasso,leibold,0
fane,shaine,1
transistor,semel,0
waldrip,mcwhite,0
chiggers,blaming,0
bayar,player,1
jfet,myette,1
delpozo,accusingly,0
menstruation,distillation,1
admiration,obligation,1
intends,amends,1
boarman,jobson,0
infatuation,liquidation,1
verdun,graceless,0
mano,okano,1
holed,old,1
protectorate,sealer,0
falsification,reaffirmation,1
laveau,loewe,1
guitar,par,1
computation,extrication,1
brained,preordained,1
pastorino,santino,1
turnpikes,cooperstein,0
outfoxing,talking's,0
harris',minute's,0
headcount,retrocessionaries,0
brierly,paled,0
bloc,viewership,0
riskiness,willinger,0
updating,negating,1
krempler,bullpen,0
martine,gallien,1
gaile,jail,1
felim,crisafulli,0
mitrano,suriano,1
filipino,zaccagnino,1
aton,defina,0
matured,hashish,0
ensnares,declares,1
grijalva,business's,0
labelle,pelle,1
brase,haze,1
wineinger,outgrew,0
enyart,belong,0
stora's,laura's,1
puree,fey,1
maraline,tomasine,1
tammo,brossette,0
aretina,edina,1
minichiello,circuits,0
confabulation,adaptation,1
kinshasa,lassa,1
plebeian,schnepp,0
mcquain,germaine,1
heartedly,americans,0
joette,sette,1
droser,throat,0
levander,russey,0
staiger,unconstitutional,0
rages,coughlin,0
alvear,kear,1
vulgarization,fluctuation,1
rho,tallyho,1
idealized,mcfalland,0
wiltron,mchaffie,0
fejes,kriese,1
corry,delpriore,1
antidumping,kindly,0
wintour,q.'s,0
marubeni,sweeny,1
o.,mousseau,1
cabinetry,hollerbach,0
candia,sandia,1
tempelsman,ashmead,0
melgoza,penh,0
almeda,herting,0
astrophysicist,benenati,0
gotshal,camro,0
tarnishing,tarkowski,0
accoutrements,crumitie,0
banerjee,atchinson,0
insinuation,station,1
lecrone,leoni,1
miscreation,standardization,1
ganatieuganauf,simonson,0
dolson,bolson,1
geran,oherron,1
untrue,mcgrew,1
faal,strahl,1
tirane,lain,1
orographic,cloned,0
brackman,sackman,1
lorain,quain,1
demure,michalak,0
hinting,kadrescu,0
brinkmanship,chastises,0
biscoe,stroh,1
delisio,spencers,0
canevari,mari,1
mistero,tercero,1
illumination,appalachian,1
howk,houk,1
bottari,geeting,0
delouis,d's,1
marliave,fenner,0
langan,persuade,0
d's,teas,1
populations,sterilizations,1
rettig,blagden,0
wildcat,advance,0
schul,hudspeth,0
couey,capri,1
samons,journalism,0
choy,mccoy,1
braden,baden,1
margiotta,sarasota,1
garneau,wroe,1
arzola,paavola,1
steepness,cheapness,1
susette,pipette,1
misdiagnose,goes,1
watches,furtick,0
overproduce,smotherman,0
affect,effect,1
giroux,heaps,0
mcbreen,deneen,1
purification,discrimination,1
quan,clutches,0
zaftig,cutaia,0
nikkei,langlais,1
peptides,westcap,0
octavus,kluender,0
purpa,badmintons,0
germani,quaint,0
stahle,marrazzo,0
amal's,restlessly,0
tardiness,interconnections,0
awarding,boarding,1
strut,regains,0
calamity,posavina,0
goodbar,steeton,0
farrer,gynecology,0
fontanella,malmgren,0
briles,strayhorn,0
pagination,calculation,1
deploying,igon,0
heininger,patchworks,0
flaugh,guffaw,1
guider,matches,0
volunteers,pioneers,1
populists,right-winger,0
adele,sel,1
palazina,fiorina,1
lou,jue,1
reigned,request,0
pulses,hauls,0
pats,flats,1
licensee,ni,1
glace,embrace,1
mcmeans,routines,1
twisty,dalhouse,0
rafe,unsafe,1
internee,nominee,1
halifa,field's,0
wined,rind,1
tottenberg,parthenogenetic,0
divination,invitation,1
ataxia's,dots,0
bifurcation,croatian,1
drepung,pornographer,0
speed,succeed,1
agoraphobia,jermaine,0
fibroid,bucase,0
melero,lerro,1
rosina,gerty,0
sane,heyn,1
mangueira,liking,0
parras,endocrinology,0
amass,alas,1
mcguirt,curt,1
cells,mattel's,1
noblesse,largesse,1
estridge,alberthal,0
centimeter,barfoot,0
brutalizes,spiker,0
luscher,believe,0
heimbigner,arizona,0
inhaling,saling,1
trimester,easy,0
schmitt,schmit,1
danford,difonzo,0
tringali,hollie,1
diversifications,inflation's,1
heagle,riegel,1
esplin,bedbugs,0
broccoli,garnette,0
stretching,bucey,0
organization,generation,1
schecter,biophysics,0
reich's,strike's,1
freid,chipped,0
superamerica,d'america,1
wollaeger,cracked,0
where,prayer,1
fernand,manry,0
pagination,demobilization,1
krishna,nauert,0
misrepresentation,compilation,1
capitalization,hydrogenation,1
scene,shasteen,1
fulford,devotees,0
toliver,mainz,0
melito,bernia,0
chargois,pa,1
rebut,vultures,0
chauffeur's,furs,1
reid-miller,metolachlor,0
eber,parcel,0
specialization,nationalization,1
summerhill,anonymous,0
standen,vanden,1
lackeys,anaerobe,0
boehnlein,unsubsidized,0
wear,abair,1
unwisely,honeymooner,0
allaire,costilow,0
myren,o'harra,0
uncanny,gronowski,0
navigating,runaway,0
cnn,personally,0
behaviorist,gallo,0
windes,dunkle,0
wasson,critique,0
savill,mendivil,1
dramatization,hibernation,1
ramesh,article's,0
exasperated,kovacevic,0
grebe,liebe,1
this,norbert,0
wattie,scarpati,1
engages,hatchets,0
fixation,detoxication,1
miyazawa,fernbank,0
siddall,riddell,1
skonieczny,graceland,0
adams',otologies,0
playwright,castaway,0
lebowe,sow,1
sarmatian,figuration,1
whirring,stirring,1
dahrain,zane,1
seki,outing,0
indubious,sapanski,0
landell,cossack,0
falsification,organisation,1
miscibility,marcone,0
reauthorizing,joh,0
tassone,bartone,1
dwindled,lindenbaum,0
inspection,introspection,1
clarification,internationalization,1
dea,e,1
nast's,last's,1
godhead,calley,0
denounce,bounce,1
simulation,coronation,1
chaney,malaney,1
melito,benito,1
waldow,voyagers,0
hees,chinese,1
pallet,kosar,0
claussen,crossbill,0
guillet,anstett,1
recalculate,mersereau,0
seamlessly,blithe,0
groveman,nakasone,0
tigris,liddy,0
brodie,toti,1
cusumano,cano,1
cramp,agnor,0
wall's,schowalter,0
tantillo,branillo,1
sternest,starters,0
uniformly,caffeine,0
bernardini,bressman,0
colonialists,fein,0
stempler's,fong,0
heroux,moshus,0
hughey,hooey,1
adriano,okano,1
ahsahka,pleasantville,0
gird,hurd,1
o'hair,deady,0
microsystems,bedouins,0
fulwiler,rathburne,0
bottlers',corrugate,0
misappropriation,deportation,1
transpacific,leukocyte,0
warfare,production's,0
devaluate,unchanged,0
gallik,suchanek,0
waves,misbehaves,1
bel'c,marcy,0
stonewall,slit,0
terrile,mele,1
amateurs,rosato,0
savages,ross's,0
serota,tota,1
belleau,dusseault,1
geary,newsletter's,0
researchers',sueker,0
commitments,blobby,0
binette,cosette,1
minar,o'diorne,0
grantz,forefather,0
eldred,clowns,0
siang,yang,1
nitration,dilatation,1
hue,toyoo,1
tilford,transformed,0
haitian,prestidigitation,1
graduation,elimination,1
tu,stuewe,1
andries,bees,1
kyser,weishaar,0
delsignore,flory,1
illina,ocarroll,0
adoration,saponification,1
guire,elkind,0
panico,delmonico,1
uyehara,carra,1
magness,weise,1
teco,leeco,1
farrakhan's,swigart,0
maillet,whet,1
deuel,flu,0
expunged,waldorf,0
interfering,defeated,0
donn,azerbaijan,1
opere,nair,1
loehmann's,untimely,0
shun,dow,0
guccione,baroni,1
o'hagan,hagan,1
macgyver,penh,0
hagle,schowalter,0
henninger,gizbert's,0
teakamp,holmquest,0
compus,wik,0
toussie,ahmansons,0
joh,filaments,0
harada,low,0
plett,jet,1
carnal,olberding,0
litanies,mcneely,0
degeorge,domer,0
demeanors,misdemeanors,1
override,jesus,0
fe,aday,1
dosher,demonstrative,0
pronunciation,simulation,1
rutz,buts,1
universal,adhering,0
staab,sob,1
wilmut,moneyweek's,0
origination,backwardation,1
aseltine,andreani,1
wetz,frets,1
ruminations,qualifications,1
mazzara,dossantos,0
frustration,fixation,1
immobilize,ashcroft,0
gaus,laws,1
galinski,basinski,1
schwerner,sweets,0
debello,filings,0
stairwell,costeira,0
birdies,rebates,0
liquidator,skyhawks,0
southwest,oppressed,1
energy,zeek,0
revocation,allegation,1
mahtan,caris,0
lacoste,ethology,0
herrero,duree,0
ramiro,casimiro,1
marcelino,santino,1
veneration,innovation,1
deadliest,doggedly,0
insane,cheyne,1
lona,bantu,0
perkowski,book,0
longmeyer,friedt,0
jubilation,accreditation,1
reveal,riel,1
pony,dimuzio,0
aided,braided,1
quaye,flay,1
matter,flatter,1
schweder,colpepper,0
laakso,chinh,0
roulston,passon,0
colan,rolon,1
goradze,evendale,0
grotto,comforts,0
marsicano,strano,1
kenzie,menzie,1
keahey,zuni,0
diplomat,scherff,0
doiron,thereon,1
vidales,harrier,0
smirking,wailing,0
clinician,humiliating,0
ponzo,lovitz,0
displayed,portrayed,1
kayne,chain,1
fulfill,dragged,0
face,race,1
beneficence,orbited,0
tieu,prew,1
welterweight,litaro,0
bugle,vibrator,0
detainees,geeze,1
kneer,myhre,1
perversity,maish,0
correlation,documentation,1
arve,associate,0
stary,terri,1
indonesians,sedona,0
trzcinski,hilinski,1
tufo,kipperman,0
cirrincione,franzoni,1
castello,cappiello,1
angelino's,runup,0
portrays,cafes,1
bank,francke,1
predispositions,prohibition's,1
bernardino,molino,1
alphanumeric,manuscripts,0
widmer,hosey,0
instances,palla,0
erected,sprinkled,0
honor,afrikaner,1
maloney,sciclone,1
osaki,khaki,1
hulette,burchette,1
bramel,inquirer,0
max's,tax's,1
whisks,fisk's,1
zillions,cordesman,0
mcgwire,o'dwyer,1
garlinger,vencill,0
ahmadi,bareis,0
koor,saros,0
abigail,politician,0
consular,pysher,0
democrats',compartmentalize,0
rosh,hosch,1
song,dejongh,1
merrick,zelek,0
headcount,shuffles,0
amaro,barbaro,1
devaluation,accusation,1
cardone,cardoni,1
halt,malt,1
lail,cardell,1
machine,dinneen,1
langenberg,kimonos,0
spinale,depasquale,1
abril,dutil,1
labar,dar,1
nil,pil,1
paladino,bellino,1
modification,deviation,1
celebratory,stinel,0
blonder,sudderth,0
farmhands,celestino,0
cheapskate,mensinger,0
zehr,crews,0
verities,mealo,0
visualization,litigation,1
sabine,shasteen,1
questionnaires,declares,1
stroble,reword,0
maksoud,grindrod,0
slay,levey,1
polakowski,truszkowski,1
hogan,vogan,1
cullinet,nyet,1
klett,brunette,1
giaconda's,peoria,0
clow,belleau,1
elect,collect,1
tirello,botello,1
spacehab,nemesis,0
venacuro,dulude,0
gerrity,witchcraft,0
tedrow,folder,0
skis,potpourris,1
matheson's,powersoft,0
resort,boart,1
casillas,ostrow,0
deedrick,spomer,0
anecdotes,entertainment's,0
intimations,aspirations,1
bobbled,owned,0
eschew,ewe,1
sherrell,dismaying,0
legette,calumet,1
mattoon,coone,1
folino,petino,1
discriminatory,shave,0
tying,pomology,0
cocking,knocking,1
safian,jocosa,0
flashpoint,rand's,0
disparages,guterman,0
fumi,warrington,0
breau,georgiou,1
krell,yelle,1
wayt,equate,1
elson,staubs,0
victims',lackeys,0
papini,celestine,1
colliver,dolliver,1
defects,garraway,0
croquet,ciskei,1
morishita,turbulence,0
backboards,swirl,0
kubota,sobotta,1
carfora,willsey,0
fournet,arquette,1
remorseful,merkle,0
dibattista,assisi's,0
triathlon,burrington,0
juan,aton,1
willmott,unseating,0
smarties,cristo's,0
mandato,prunty,0
tufano,cassano,1
danson,johansen,1
devaluation,relaxation,1
romberg,connery's,0
depredations,accusations,1
bbq,florida's,0
mevarach,niebling,0
belleau,yoe,1
limericks,cohrs,0
reconciliation,pigmentation,1
purports,kortz,1
stability,believability,1
lieutenants,briceno,0
rectangular,legislation's,0
cokley,kloiber,0
vaxstation,recertification,1
jowl,leuschner,0
tortoises,haseman,0
ramm,ishimura,0
procrastinates,philanthropists,0
gorczynski,brezinski,1
legalization,consideration,1
subtract,react,1
denice,audris,1
platoon,harroun,1
dingess,ranted,0
pneumonia,valonia,1
signature,lovaas,0
watts,shotts,1
whole,akaka,0
arvizu,ecuadoran,0
chen,dufresne,1
overfly,chai,1
sklar,kadar,1
sony,ricostruzione,1
putters,yamani,0
shirelle,boutell,1
kier,bere,1
remediation,destination,1
queener,dower,0
liberalization,reconfiguration,1
dry,bae,1
crewe,misconstrue,1
avilla,palisades,0
undervaluation,classless,0
loise,enloe,0
lenny,vittle,0
tue,koo,1
kathleen,shaheen,1
nishioka,shizuoka,1
mcquain,alain,1
pamella,mennella,1
misspoke,soak,1
cassone,boni,1
played,mayde,1
lookalike,giacomini,0
recombinant,matalin,0
mukai,systematically,0
hyperinflation,operation,1
deceleration,overvaluation,1
tagliaferri,barberi,1
beare,career,1
fife,svendsen,0
rosello,stello,1
piaget,unlivable,0
australian,mayle,0
switch,wrobel,0
eaten,tropworld,0
vestron,pickering,0
hagerstown,holmes,0
arone,drone,1
bacteria,syria,1
bede,meffert,0
blaske,deference,0
marine's,sheen's,1
hussong,metrical,0
mangine,deconcini,1
slee,dupuy,1
mcculla,galuska,0
braham,dospasos,0
loney,maroney,1
shayne,fiber's,0
telekom,micrographic,0
utley,vere,0
bar,lar,1
fabrication,relaxation,1
schooler,bridgham,0
si,bourgeoisie,1
misapplies,goodbyes,1
sindona,mcgrory,0
shimon,leaman,1
quartararo,lazaro,1
suggesting,kesting,1
zito,wetherly,0
duran's,blinder's,0
weakens,referee's,0
setting,wetting,1
insider,geographical,0
klinger,weissberg,0
oad,flawed,0
bonanni,nonie,1
revelation,adaptation,1
durban,unflappable,0
teutsch,hurri,0
selk,mino,0
crossen,waterson,0
maze,jose's,1
inscoe,perreault,1
buddenhagen,memoir,0
prohibition,albion,0
dismissal,coufal,0
rams,sams,1
respondents,bird,0
cheap,salley,0
corrects,wecht's,1
terrill,burell,1
suzanne,jaan,1
ritacco,giacco,1
mclean's,tokos,0
oliwa,windowpanes,0
ventilation,privation,1
mick,vanwyk,1
